,activity,application,attachments,author,call,channel,channel_mentions,clean_content,content,created_at,edited_at,embeds,flags,guild,id,jump_url,mention_everyone,mentions,nonce,pinned,raw_channel_mentions,raw_mentions,raw_role_mentions,reactions,reference,role_mentions,stickers,system_content,tts,type,webhook_id
3535,,,[],lilou#0184,,présentations,[],Un serpent,Un serpent,2021-03-20 20:53:49.714,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822935991203135548,https://discord.com/channels/806137569116291102/819893744740204574/822935991203135548,False,[],,False,[],[],[],[],,[],[],Un serpent,False,MessageType.default,
3536,,,[],lilou#0184,,présentations,[],Hoo,Hoo,2021-03-20 20:53:42.650,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822935961573916722,https://discord.com/channels/806137569116291102/819893744740204574/822935961573916722,False,[],,False,[],[],[],[],,[],[],Hoo,False,MessageType.default,
3537,,,[<Attachment id=822935905969897492 filename='IMG_20210314_102159_311.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822935905969897492/IMG_20210314_102159_311.jpg'>],Abel_j#2508,,présentations,[],,,2021-03-20 20:53:29.448,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822935906200977469,https://discord.com/channels/806137569116291102/819893744740204574/822935906200977469,False,[],,False,[],[],[],"[<Reaction emoji='😍' me=False count=4>, <Reaction emoji='😮' me=False count=3>]",,[],[],,False,MessageType.default,
3538,,,[<Attachment id=822935833786449920 filename='1614719363303.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822935833786449920/1614719363303.jpg'>],Abel_j#2508,,présentations,[],,,2021-03-20 20:53:12.216,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822935833925255218,https://discord.com/channels/806137569116291102/819893744740204574/822935833925255218,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3539,,,[],Abel_j#2508,,présentations,[],"Salut a tous, 
Désolé je ne me présente que maintenant j'étais pas mal occupé ces dernières semaines.
Je m'appelle Abel j'ai 15 ans et ça fait maintenant 5 ans que je suis au club jeune de la SPA de Chamarande. Je vais pas faire la liste de chacun de mes animaux ni envoyer toutes les photos ça prendrais beaucoup trop de temps mais j'ai 1 chien, 2 chats, une vingtaine de serpents, une quinzaine de lézard, 6 tortues, une grenouille, un crabe et différents invertébrés (phasmes, cloportes, scarabées...). Comme vous avez pu le voir dans la visio j'ai créé une association (SOS P'tites Bêtes) qui fait le même travail que la SPA mais pour les reptiles, les amphibiens et les invertébrés abandonnés, mon association a 3 ans et compte aujourd'hui 45 membres de 11 a 20 ans (c'est une junior association), nous organisons aussi des ateliers dans les écoles ou même dans notre SPA pour  faire connaître ces animaux et détruire les nombreux aprioris a leur sujet. J'organise aussi des activités pour en apprendre plus sur les animaux et les aider (conférences, sortie nature, nettoyage de la nature...)","Salut a tous, 
Désolé je ne me présente que maintenant j'étais pas mal occupé ces dernières semaines.
Je m'appelle Abel j'ai 15 ans et ça fait maintenant 5 ans que je suis au club jeune de la SPA de Chamarande. Je vais pas faire la liste de chacun de mes animaux ni envoyer toutes les photos ça prendrais beaucoup trop de temps mais j'ai 1 chien, 2 chats, une vingtaine de serpents, une quinzaine de lézard, 6 tortues, une grenouille, un crabe et différents invertébrés (phasmes, cloportes, scarabées...). Comme vous avez pu le voir dans la visio j'ai créé une association (SOS P'tites Bêtes) qui fait le même travail que la SPA mais pour les reptiles, les amphibiens et les invertébrés abandonnés, mon association a 3 ans et compte aujourd'hui 45 membres de 11 a 20 ans (c'est une junior association), nous organisons aussi des ateliers dans les écoles ou même dans notre SPA pour  faire connaître ces animaux et détruire les nombreux aprioris a leur sujet. J'organise aussi des activités pour en apprendre plus sur les animaux et les aider (conférences, sortie nature, nettoyage de la nature...)",2021-03-20 20:30:16.961,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822930065687969843,https://discord.com/channels/806137569116291102/819893744740204574/822930065687969843,False,[],,False,[],[],[],"[<Reaction emoji='👍' me=False count=12>, <Reaction emoji=<Emoji id=819884958772232232 name='logo' animated=False managed=False> me=False count=4>]",,[],[],"Salut a tous, 
Désolé je ne me présente que maintenant j'étais pas mal occupé ces dernières semaines.
Je m'appelle Abel j'ai 15 ans et ça fait maintenant 5 ans que je suis au club jeune de la SPA de Chamarande. Je vais pas faire la liste de chacun de mes animaux ni envoyer toutes les photos ça prendrais beaucoup trop de temps mais j'ai 1 chien, 2 chats, une vingtaine de serpents, une quinzaine de lézard, 6 tortues, une grenouille, un crabe et différents invertébrés (phasmes, cloportes, scarabées...). Comme vous avez pu le voir dans la visio j'ai créé une association (SOS P'tites Bêtes) qui fait le même travail que la SPA mais pour les reptiles, les amphibiens et les invertébrés abandonnés, mon association a 3 ans et compte aujourd'hui 45 membres de 11 a 20 ans (c'est une junior association), nous organisons aussi des ateliers dans les écoles ou même dans notre SPA pour  faire connaître ces animaux et détruire les nombreux aprioris a leur sujet. J'organise aussi des activités pour en apprendre plus sur les animaux et les aider (conférences, sortie nature, nettoyage de la nature...)",False,MessageType.default,
3540,,,[],Reale COUCHAUX#6300,,présentations,[],Bienvenue aux nouveaux 🙂,Bienvenue aux nouveaux 🙂,2021-03-20 13:54:41.694,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822830512762257468,https://discord.com/channels/806137569116291102/819893744740204574/822830512762257468,False,[],,False,[],[],[],[],,[],[],Bienvenue aux nouveaux 🙂,False,MessageType.default,
3541,,,[],lilie CJ Saint omer#3660,,présentations,[],"Bonjour je m’appelle Lilie !!Je suis du club jeunes de st omer ,cela fait 3 ans que j’y suis. J’ai 4 chiens et 1 lapin et également des poules .Mon premier chien a 5 ans c’est un Lhassa apso et se nomme Lako après mon premier chien j’ai eu un lapin nain bélier du nom de Pilou il a également 5 ans .En 2019 j’ai adopté une chienne croisé husky qui se nomme Nala dans 3 mois elle aura 2 ans .En octobre 2020 j’ai adopté 2 chiots  des chihuahuas , ils son frères  Yuki et Ryo 7mois ,dernièrement j’ai adopté 5 poules rousses ,voilà ma présentation je vous les montres de suite en photos","Bonjour je m’appelle Lilie !!Je suis du club jeunes de st omer ,cela fait 3 ans que j’y suis. J’ai 4 chiens et 1 lapin et également des poules .Mon premier chien a 5 ans c’est un Lhassa apso et se nomme Lako après mon premier chien j’ai eu un lapin nain bélier du nom de Pilou il a également 5 ans .En 2019 j’ai adopté une chienne croisé husky qui se nomme Nala dans 3 mois elle aura 2 ans .En octobre 2020 j’ai adopté 2 chiots  des chihuahuas , ils son frères  Yuki et Ryo 7mois ,dernièrement j’ai adopté 5 poules rousses ,voilà ma présentation je vous les montres de suite en photos",2021-03-20 12:11:38.334,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822804577870675978,https://discord.com/channels/806137569116291102/819893744740204574/822804577870675978,False,[],,False,[],[],[],[],,[],[],"Bonjour je m’appelle Lilie !!Je suis du club jeunes de st omer ,cela fait 3 ans que j’y suis. J’ai 4 chiens et 1 lapin et également des poules .Mon premier chien a 5 ans c’est un Lhassa apso et se nomme Lako après mon premier chien j’ai eu un lapin nain bélier du nom de Pilou il a également 5 ans .En 2019 j’ai adopté une chienne croisé husky qui se nomme Nala dans 3 mois elle aura 2 ans .En octobre 2020 j’ai adopté 2 chiots  des chihuahuas , ils son frères  Yuki et Ryo 7mois ,dernièrement j’ai adopté 5 poules rousses ,voilà ma présentation je vous les montres de suite en photos",False,MessageType.default,
3542,,,[],lilou#0184,,présentations,[],Lilou du club jeune de saint omer,Lilou du club jeune de saint omer,2021-03-19 21:46:04.879,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822586753172766720,https://discord.com/channels/806137569116291102/819893744740204574/822586753172766720,False,[],,False,[],[],[],[],,[],[],Lilou du club jeune de saint omer,False,MessageType.default,
3543,,,[],lilou#0184,,présentations,[],Enchanté,Enchanté,2021-03-19 21:45:50.629,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822586693403017217,https://discord.com/channels/806137569116291102/819893744740204574/822586693403017217,False,[],,False,[],[],[],[<Reaction emoji='👍' me=False count=1>],,[],[],Enchanté,False,MessageType.default,
3544,,,[],Marywenn.Pornic(44)#1346,,présentations,[],"Bonsoir ! Je m’appelle Marywenn, j’ai 16 ans et je fais partie du club jeune de la spa de Pornic depuis 2018 maintenant, j’ai un chat (Schubert) , un lapin (Griezmann), un hamster (snow) et un poisson (patate), bonne soirée à vous 😄","Bonsoir ! Je m’appelle Marywenn, j’ai 16 ans et je fais partie du club jeune de la spa de Pornic depuis 2018 maintenant, j’ai un chat (Schubert) , un lapin (Griezmann), un hamster (snow) et un poisson (patate), bonne soirée à vous 😄",2021-03-19 21:45:15.959,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822586547987546167,https://discord.com/channels/806137569116291102/819893744740204574/822586547987546167,False,[],,False,[],[],[],[],,[],[],"Bonsoir ! Je m’appelle Marywenn, j’ai 16 ans et je fais partie du club jeune de la spa de Pornic depuis 2018 maintenant, j’ai un chat (Schubert) , un lapin (Griezmann), un hamster (snow) et un poisson (patate), bonne soirée à vous 😄",False,MessageType.default,
3545,,,[],Valentine#5125,,présentations,[],mercii 😊,mercii 😊,2021-03-19 18:23:48.416,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822535849157328916,https://discord.com/channels/806137569116291102/819893744740204574/822535849157328916,False,[],,False,[],[],[],[],,[],[],mercii 😊,False,MessageType.default,
3546,,,[],Alma CJ de Bordeaux#1871,,présentations,[],Oh mais tellement cute🥺🐰,Oh mais tellement cute🥺🐰,2021-03-19 18:15:50.802,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822533845898887190,https://discord.com/channels/806137569116291102/819893744740204574/822533845898887190,False,[],,False,[],[],[],[],,[],[],Oh mais tellement cute🥺🐰,False,MessageType.default,
3547,,,[],Cédric#6625,,présentations,[],Bienvenue 🙂,Bienvenue 🙂,2021-03-19 18:13:55.472,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822533362169806848,https://discord.com/channels/806137569116291102/819893744740204574/822533362169806848,False,[],,False,[],[],[],[],,[],[],Bienvenue 🙂,False,MessageType.default,
3548,,,"[<Attachment id=822533189352161331 filename='Snapchat-1830932045.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822533189352161331/Snapchat-1830932045.jpg'>, <Attachment id=822533189615616050 filename='Resized_20200508_182641.jpeg' url='https://cdn.discordapp.com/attachments/819893744740204574/822533189615616050/Resized_20200508_182641.jpeg'>]",Valentine#5125,,présentations,[],,,2021-03-19 18:13:14.368,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822533189767528458,https://discord.com/channels/806137569116291102/819893744740204574/822533189767528458,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3549,,,"[<Attachment id=822533160288911380 filename='Snapchat-855839235.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822533160288911380/Snapchat-855839235.jpg'>, <Attachment id=822533160910192690 filename='Snapchat-200058031.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822533160910192690/Snapchat-200058031.jpg'>]",Valentine#5125,,présentations,[],,,2021-03-19 18:13:07.481,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822533160880439377,https://discord.com/channels/806137569116291102/819893744740204574/822533160880439377,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3550,,,"[<Attachment id=822533124420010014 filename='received_436625494090521.jpeg' url='https://cdn.discordapp.com/attachments/819893744740204574/822533124420010014/received_436625494090521.jpeg'>, <Attachment id=822533124645847060 filename='IMG_20210302_160225.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822533124645847060/IMG_20210302_160225.jpg'>]",Valentine#5125,,présentations,[],,,2021-03-19 18:12:58.908,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822533124922540092,https://discord.com/channels/806137569116291102/819893744740204574/822533124922540092,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3551,,,[],Valentine#5125,,présentations,[],"Bonjour tout le monde !! Je m'appelle Valentine, j'ai 17 ans (bientôt 18) et je fais partie du Club Jeunes de St Omer depuis 2 ans. J'ai une chienne de 8 ans qui s'appelle Djanga et un lapin du nom de Cooky qui a 4 ans. Nous avons aussi adopté un chat nommé Pablo il y a 1 an à la SPA.","Bonjour tout le monde !! Je m'appelle Valentine, j'ai 17 ans (bientôt 18) et je fais partie du Club Jeunes de St Omer depuis 2 ans. J'ai une chienne de 8 ans qui s'appelle Djanga et un lapin du nom de Cooky qui a 4 ans. Nous avons aussi adopté un chat nommé Pablo il y a 1 an à la SPA.",2021-03-19 18:12:46.611,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822533073345314876,https://discord.com/channels/806137569116291102/819893744740204574/822533073345314876,False,[],,False,[],[],[],[<Reaction emoji='😍' me=False count=2>],,[],[],"Bonjour tout le monde !! Je m'appelle Valentine, j'ai 17 ans (bientôt 18) et je fais partie du Club Jeunes de St Omer depuis 2 ans. J'ai une chienne de 8 ans qui s'appelle Djanga et un lapin du nom de Cooky qui a 4 ans. Nous avons aussi adopté un chat nommé Pablo il y a 1 an à la SPA.",False,MessageType.default,
3552,,,[],Chiara CJ de Niort#8059,,présentations,[],💓,💓,2021-03-19 16:35:02.019,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822508475464286251,https://discord.com/channels/806137569116291102/819893744740204574/822508475464286251,False,[],,False,[],[],[],[],,[],[],💓,False,MessageType.default,
3553,,,[],Lorette CJ Saint Pierre du Mont#1730,,présentations,[],😍😍,😍😍,2021-03-19 16:34:36.256,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822508367406301185,https://discord.com/channels/806137569116291102/819893744740204574/822508367406301185,False,[],,False,[],[],[],[],,[],[],😍😍,False,MessageType.default,
3554,,,[<Attachment id=822092143219703808 filename='IMG_20210318_140017.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822092143219703808/IMG_20210318_140017.jpg'>],Marine du CJ de la Roche sur Yon#0978,,présentations,[],,,2021-03-18 13:00:40.704,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822092143333605397,https://discord.com/channels/806137569116291102/819893744740204574/822092143333605397,False,[],,False,[],[],[],"[<Reaction emoji='😍' me=False count=5>, <Reaction emoji=<Emoji id=819884731260338207 name='ask' animated=False managed=False> me=False count=1>]",,[],[],,False,MessageType.default,
3555,,,[<Attachment id=822091954858360832 filename='IMG_20210318_135643.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/822091954858360832/IMG_20210318_135643.jpg'>],Marine du CJ de la Roche sur Yon#0978,,présentations,[],,,2021-03-18 12:59:55.825,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822091955097960448,https://discord.com/channels/806137569116291102/819893744740204574/822091955097960448,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3556,,,[],Marine du CJ de la Roche sur Yon#0978,,présentations,[],"Bonjour !! Je m'appelle Marine, j'ai 16 ans et je fais parti du CJ de la Roche sur yon avec ma famille nous y avons adopté un chien qui s'appelle Hadès. J'ai aussi une chienne qui vient de l'association Galia, Lutèce,🐕 et j'ai trois poules🐔😁","Bonjour !! Je m'appelle Marine, j'ai 16 ans et je fais parti du CJ de la Roche sur yon avec ma famille nous y avons adopté un chien qui s'appelle Hadès. J'ai aussi une chienne qui vient de l'association Galia, Lutèce,🐕 et j'ai trois poules🐔😁",2021-03-18 12:59:00.134,,[],<MessageFlags value=0>,Clubs Jeunes SPA,822091721512058951,https://discord.com/channels/806137569116291102/819893744740204574/822091721512058951,False,[],,False,[],[],[],[],,[],[],"Bonjour !! Je m'appelle Marine, j'ai 16 ans et je fais parti du CJ de la Roche sur yon avec ma famille nous y avons adopté un chien qui s'appelle Hadès. J'ai aussi une chienne qui vient de l'association Galia, Lutèce,🐕 et j'ai trois poules🐔😁",False,MessageType.default,
3557,,,[<Attachment id=821835762672205914 filename='Screenshot_20210317-205730.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/821835762672205914/Screenshot_20210317-205730.jpg'>],Mathéa.s de Yvré l'éveque 72#3239,,présentations,[],,,2021-03-17 20:01:54.844,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821835762894110780,https://discord.com/channels/806137569116291102/819893744740204574/821835762894110780,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3558,,,[],Mathéa.s de Yvré l'éveque 72#3239,,présentations,[],"bonjour, moi c'est Mathéa bientôt 16ans ! je suis bénévoles depuis 4ans à la spa yvre l'eveque 72! réputer pour être la blonde du groupe 🤦‍♀️😂
j'ai bcp bcp trop d'animaux dont bcp d'adopter à la spa chien, souris. si sa vous intéresse pour les voirs (insta: mathea_animaux)
je vous met une photo du compte insta de Madi ma chienne adopter a la spa y'a 3ans et demi ! bisous les amis 😙😙😙","bonjour, moi c'est Mathéa bientôt 16ans ! je suis bénévoles depuis 4ans à la spa yvre l'eveque 72! réputer pour être la blonde du groupe 🤦‍♀️😂
j'ai bcp bcp trop d'animaux dont bcp d'adopter à la spa chien, souris. si sa vous intéresse pour les voirs (insta: mathea_animaux)
je vous met une photo du compte insta de Madi ma chienne adopter a la spa y'a 3ans et demi ! bisous les amis 😙😙😙",2021-03-17 20:01:39.042,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821835696616243261,https://discord.com/channels/806137569116291102/819893744740204574/821835696616243261,False,[],,False,[],[],[],[<Reaction emoji='👍' me=False count=5>],,[],[],"bonjour, moi c'est Mathéa bientôt 16ans ! je suis bénévoles depuis 4ans à la spa yvre l'eveque 72! réputer pour être la blonde du groupe 🤦‍♀️😂
j'ai bcp bcp trop d'animaux dont bcp d'adopter à la spa chien, souris. si sa vous intéresse pour les voirs (insta: mathea_animaux)
je vous met une photo du compte insta de Madi ma chienne adopter a la spa y'a 3ans et demi ! bisous les amis 😙😙😙",False,MessageType.default,
3559,,,[],Léane du CJ de Plaisir#1982,,présentations,[],😅,😅,2021-03-17 18:56:15.642,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821819240683405372,https://discord.com/channels/806137569116291102/819893744740204574/821819240683405372,False,[],,False,[],[],[],[],,[],[],😅,False,MessageType.default,
3560,,,[],Chantale CJ de Plaisir#3278,,présentations,[],Super Léane... bienvenue parmi nous.  Tu pourras mettre la vidéo que tu m'as montrée samedi.  Elle est vraiment bien. 😉,Super Léane... bienvenue parmi nous.  Tu pourras mettre la vidéo que tu m'as montrée samedi.  Elle est vraiment bien. 😉,2021-03-17 18:54:25.372,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821818778177503294,https://discord.com/channels/806137569116291102/819893744740204574/821818778177503294,False,[],,False,[],[],[],[],,[],[],Super Léane... bienvenue parmi nous.  Tu pourras mettre la vidéo que tu m'as montrée samedi.  Elle est vraiment bien. 😉,False,MessageType.default,
3561,,,[],Léane du CJ de Plaisir#1982,,présentations,[],Et j'ai également des poules et des poissons,Et j'ai également des poules et des poissons,2021-03-17 16:25:26.196,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821781284556374047,https://discord.com/channels/806137569116291102/819893744740204574/821781284556374047,False,[],,False,[],[],[],[],,[],[],Et j'ai également des poules et des poissons,False,MessageType.default,
3562,,,[],Léane du CJ de Plaisir#1982,,présentations,[],Et il m'a permis de découvrir ma passion pour le dog dancing que je partage sur mes réseaux (insta : buzz_and_leane),Et il m'a permis de découvrir ma passion pour le dog dancing que je partage sur mes réseaux (insta : buzz_and_leane),2021-03-17 16:24:23.120,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821781019996586004,https://discord.com/channels/806137569116291102/819893744740204574/821781019996586004,False,[],,False,[],[],[],"[<Reaction emoji='\U0001f970' me=False count=4>, <Reaction emoji=<Emoji id=819884958772232232 name='logo' animated=False managed=False> me=False count=3>, <Reaction emoji='👍' me=False count=2>]",,[],[],Et il m'a permis de découvrir ma passion pour le dog dancing que je partage sur mes réseaux (insta : buzz_and_leane),False,MessageType.default,
3563,,,"[<Attachment id=821780643506946078 filename='1613375030943.png' url='https://cdn.discordapp.com/attachments/819893744740204574/821780643506946078/1613375030943.png'>, <Attachment id=821780644337156146 filename='PSX_20210316_225301.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/821780644337156146/PSX_20210316_225301.jpg'>]",Léane du CJ de Plaisir#1982,,présentations,[],,,2021-03-17 16:22:53.598,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821780644514234428,https://discord.com/channels/806137569116291102/819893744740204574/821780644514234428,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3564,,,[],Léane du CJ de Plaisir#1982,,présentations,[],"J'ai toujours aimé les animaux mais grâce au club jeune j'ai rencontré mon chien, buzz  😊","J'ai toujours aimé les animaux mais grâce au club jeune j'ai rencontré mon chien, buzz  😊",2021-03-17 16:22:30.203,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821780546388492398,https://discord.com/channels/806137569116291102/819893744740204574/821780546388492398,False,[],,False,[],[],[],[],,[],[],"J'ai toujours aimé les animaux mais grâce au club jeune j'ai rencontré mon chien, buzz  😊",False,MessageType.default,
3565,,,[<Attachment id=821780347607973908 filename='20200408_230112.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/821780347607973908/20200408_230112.jpg'>],Léane du CJ de Plaisir#1982,,présentations,[],,,2021-03-17 16:21:42.905,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821780348005908581,https://discord.com/channels/806137569116291102/819893744740204574/821780348005908581,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3566,,,[],Léane du CJ de Plaisir#1982,,présentations,[],J'y ai adopté mes 2 chats,J'y ai adopté mes 2 chats,2021-03-17 16:21:04.500,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821780186923532298,https://discord.com/channels/806137569116291102/819893744740204574/821780186923532298,False,[],,False,[],[],[],[],,[],[],J'y ai adopté mes 2 chats,False,MessageType.default,
3567,,,[],Léane du CJ de Plaisir#1982,,présentations,[],Bonjour je m'appelle leane j'ai 13 ans et je fais parti de la spa de plaisir,Bonjour je m'appelle leane j'ai 13 ans et je fais parti de la spa de plaisir,2021-03-17 16:20:38.051,,[],<MessageFlags value=0>,Clubs Jeunes SPA,821780075988647968,https://discord.com/channels/806137569116291102/819893744740204574/821780075988647968,False,[],,False,[],[],[],[],,[],[],Bonjour je m'appelle leane j'ai 13 ans et je fais parti de la spa de plaisir,False,MessageType.default,
3568,,,[],caroline enc.CJ Thionville#5118,,présentations,[],"Bonjour à tous, je suis Caroline, bénévole et encadrante du Cj au refuge de Thionville","Bonjour à tous, je suis Caroline, bénévole et encadrante du Cj au refuge de Thionville",2021-03-14 13:43:05.256,,[],<MessageFlags value=0>,Clubs Jeunes SPA,820653264495968297,https://discord.com/channels/806137569116291102/819893744740204574/820653264495968297,False,[],,False,[],[],[],[],,[],[],"Bonjour à tous, je suis Caroline, bénévole et encadrante du Cj au refuge de Thionville",False,MessageType.default,
3569,,,[],Audrey (endadrante 81)#4921,,présentations,[],"Bonjour, Audrey encadrante référente du club jeunes du Garric dans le sud ouest. Sympa toutes ces photos de vos animaux!","Bonjour, Audrey encadrante référente du club jeunes du Garric dans le sud ouest. Sympa toutes ces photos de vos animaux!",2021-03-14 06:11:55.571,2021-03-14 06:12:24.886,[],<MessageFlags value=0>,Clubs Jeunes SPA,820539726007369798,https://discord.com/channels/806137569116291102/819893744740204574/820539726007369798,False,[],,False,[],[],[],[],,[],[],"Bonjour, Audrey encadrante référente du club jeunes du Garric dans le sud ouest. Sympa toutes ces photos de vos animaux!",False,MessageType.default,
3570,,,[],imogen CJ de briancon#1398,,présentations,[],"Bonjour, je m’appel Imogen et j’ai 20ans. Je suis la @Référents et @Encadrants du club jeune de Briancon dans les hautes alpes. Ça fais 1 an et demi que je suis bénévole au refuge et je participe à toute les tâches. J’ai adopté une minette du nom de Passyflore il y a 1 an 🙂","Bonjour, je m’appel Imogen et j’ai 20ans. Je suis la <@&806175699416776744> et <@&806177522408488970> du club jeune de Briancon dans les hautes alpes. Ça fais 1 an et demi que je suis bénévole au refuge et je participe à toute les tâches. J’ai adopté une minette du nom de Passyflore il y a 1 an 🙂",2021-03-13 17:30:04.358,,[],<MessageFlags value=0>,Clubs Jeunes SPA,820347999284494386,https://discord.com/channels/806137569116291102/819893744740204574/820347999284494386,False,[],,False,[],[],"[806175699416776744, 806177522408488970]",[],,"[<Role id=806175699416776744 name='Référents'>, <Role id=806177522408488970 name='Encadrants'>]",[],"Bonjour, je m’appel Imogen et j’ai 20ans. Je suis la <@&806175699416776744> et <@&806177522408488970> du club jeune de Briancon dans les hautes alpes. Ça fais 1 an et demi que je suis bénévole au refuge et je participe à toute les tâches. J’ai adopté une minette du nom de Passyflore il y a 1 an 🙂",False,MessageType.default,
3571,,,[<Attachment id=820342386197790800 filename='IMG10312.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/820342386197790800/IMG10312.jpg'>],Maria CJ La Roche sur Yon#7686,,présentations,[],,,2021-03-13 17:07:46.113,,[],<MessageFlags value=0>,Clubs Jeunes SPA,820342386277875775,https://discord.com/channels/806137569116291102/819893744740204574/820342386277875775,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3572,,,[<Attachment id=820339441986043974 filename='image0000001.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/820339441986043974/image0000001.jpg'>],Maria CJ La Roche sur Yon#7686,,présentations,[],"Je m'appelle Maria je suis bénévole à la SPA de la Roche sur Yon depuis 2011, je m'occupe aussi bien des chiens que des chats (j'en ai 6) j'ai également été famille d'accueil chat dont la première expérience a fini par l'adoption de Mario en 2012 et depuis septembre dernier je me suis lancée dans l'aventure des Clubs Jeunes en ouvrant celui de la Roche sur Yon","Je m'appelle Maria je suis bénévole à la SPA de la Roche sur Yon depuis 2011, je m'occupe aussi bien des chiens que des chats (j'en ai 6) j'ai également été famille d'accueil chat dont la première expérience a fini par l'adoption de Mario en 2012 et depuis septembre dernier je me suis lancée dans l'aventure des Clubs Jeunes en ouvrant celui de la Roche sur Yon",2021-03-13 16:56:04.169,,[],<MessageFlags value=0>,Clubs Jeunes SPA,820339442111086623,https://discord.com/channels/806137569116291102/819893744740204574/820339442111086623,False,[],,False,[],[],[],[],,[],[],"Je m'appelle Maria je suis bénévole à la SPA de la Roche sur Yon depuis 2011, je m'occupe aussi bien des chiens que des chats (j'en ai 6) j'ai également été famille d'accueil chat dont la première expérience a fini par l'adoption de Mario en 2012 et depuis septembre dernier je me suis lancée dans l'aventure des Clubs Jeunes en ouvrant celui de la Roche sur Yon",False,MessageType.default,
3573,,,"[<Attachment id=820319893911633950 filename='IMG_20200803_005528.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/820319893911633950/IMG_20200803_005528.jpg'>, <Attachment id=820319894558081034 filename='IMG_20200611_024910.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/820319894558081034/IMG_20200611_024910.jpg'>]",Repti#9965,,présentations,[],,,2021-03-13 15:38:23.674,,[],<MessageFlags value=0>,Clubs Jeunes SPA,820319894578397217,https://discord.com/channels/806137569116291102/819893744740204574/820319894578397217,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
3574,,,[<Attachment id=820319524997562408 filename='IMG_20210125_130604_602.jpg' url='https://cdn.discordapp.com/attachments/819893744740204574/820319524997562408/IMG_20210125_130604_602.jpg'>],Repti#9965,,présentations,[],,,2021-03-13 15:36:55.575,,[],<MessageFlags value=0>,Clubs Jeunes SPA,820319525064409089,https://discord.com/channels/806137569116291102/819893744740204574/820319525064409089,False,[],,False,[],[],[],[],,[],[],,False,MessageType.default,
